payroll_id,employee_id,pay_period,base_salary_monthly,bonus,overtime_pay,gross_pay,tax_deduction,health_insurance,retirement_401k,other_deductions,net_pay,payment_method,department,currency
PAY000960,EMP01138,Jul 2024,17644.83,620.78,1541.46,19807.08,3384.36,709.07,1487.11,183.98,14166.48,Direct Deposit,Sales,USD
PAY000961,EMP01870,May 2024,12399.33,2396.55,588.94,15384.82,2219.77,402.79,642.8,41.6,11685.2,Direct Deposit,Marketing,USD
PAY000962,EMP01977,Dec 2024,6947.75,476.99,355.13,7779.87,1356.18,377.07,380.49,139.07,5519.57,Direct Deposit,Operations,USD
PAY000963,EMP01300,May 2024,11977.83,2923.76,964.41,15866.0,1664.64,490.43,1128.88,118.35,13091.6,Direct Deposit,Sales,USD
PAY000964,EMP01148,Oct 2024,8224.25,1851.95,503.44,10579.63,1528.25,434.43,772.0,38.83,8032.55,Direct Deposit,Sales,USD
PAY000965,EMP01141,Mar 2024,12886.5,1401.46,261.65,14549.61,2385.3,629.44,1068.24,170.42,10574.12,Check,Legal,USD
PAY000966,EMP01149,Apr 2024,9356.08,2270.01,582.69,12208.78,1886.51,771.78,894.62,136.69,9064.61,Direct Deposit,DevOps,USD
PAY000967,EMP01669,Aug 2024,7464.67,813.8,0.0,8278.46,1006.55,611.14,396.34,37.16,6600.87,Direct Deposit,HR,USD
PAY000968,EMP01423,Feb 2024,7000.92,390.82,696.32,8088.06,1321.7,288.83,628.73,145.71,5885.23,Check,Marketing,USD
PAY000969,EMP02022,Sep 2024,11357.33,2690.76,424.14,14472.24,1951.27,532.21,811.2,157.51,11220.13,Check,Security,USD
PAY000970,EMP01430,Dec 2024,12508.58,1605.04,464.58,14578.2,1633.46,565.34,895.61,158.17,11855.76,Direct Deposit,Customer Success,USD
PAY000971,EMP01431,Oct 2024,8204.5,1742.25,317.01,10263.76,1109.01,416.71,358.12,134.49,8415.41,Direct Deposit,Design,USD
PAY000972,EMP01385,Apr 2024,17767.92,678.19,306.25,18752.36,2630.62,704.92,1365.41,68.86,14367.99,Check,HR,USD
PAY000973,EMP02034,Apr 2024,8550.42,1266.78,262.09,10079.29,1423.51,656.22,293.35,57.53,7706.77,Check,Design,USD
PAY000974,EMP01858,Nov 2024,5745.0,505.12,656.91,6907.04,1115.72,642.54,551.66,102.82,5047.5,Direct Deposit,Customer Success,USD
PAY000975,EMP01471,Jul 2024,9465.08,398.84,738.64,10602.57,1602.89,320.76,338.34,31.72,7931.08,Check,Product,USD
PAY000976,EMP01201,Jul 2024,13027.42,2679.37,708.68,16415.47,1901.02,301.32,1023.02,184.53,13247.11,Direct Deposit,DevOps,USD
PAY000977,EMP01689,Jul 2024,12113.83,1243.11,397.0,13753.94,1741.43,567.33,824.51,73.98,10851.55,Check,HR,USD
PAY000978,EMP01101,Jul 2024,10891.58,136.18,916.86,11944.62,2156.8,280.06,668.83,189.74,8349.96,Check,Data Science,USD
PAY000979,EMP01834,Jul 2024,26439.58,799.66,747.26,27986.5,3520.93,536.49,2395.86,132.38,22118.28,Direct Deposit,Engineering,USD
PAY000980,EMP02156,Aug 2024,12078.25,2712.22,228.84,15019.31,1452.86,717.18,774.95,79.37,12597.88,Direct Deposit,HR,USD
PAY000981,EMP01237,Sep 2024,9994.25,2404.16,853.85,13252.26,1488.25,427.16,314.05,34.29,10771.84,Check,Research,USD
PAY000982,EMP01468,Feb 2024,5333.5,372.62,228.35,5934.47,771.59,633.04,405.99,79.0,4648.49,Direct Deposit,HR,USD
PAY000983,EMP02009,Feb 2024,10951.08,1217.59,377.08,12545.75,1696.21,752.98,505.08,158.56,9718.73,Check,Product,USD
PAY000984,EMP01255,Aug 2024,6928.0,1337.71,431.25,8696.96,1375.85,237.21,333.78,1.68,6403.88,Check,Operations,USD
PAY000985,EMP01737,Jun 2024,8852.58,1234.91,0.0,10087.49,1723.47,697.94,558.82,65.77,7215.05,Check,QA,USD
PAY000986,EMP01652,May 2024,11057.25,2530.52,777.22,14364.99,1760.93,617.75,585.46,187.74,11430.12,Check,Customer Success,USD
PAY000987,EMP01938,Aug 2024,6393.67,23.79,1160.07,7577.52,1122.49,695.05,442.8,55.89,5706.71,Direct Deposit,QA,USD
PAY000988,EMP01947,Feb 2024,5015.75,333.17,456.87,5805.79,851.28,654.56,393.93,50.54,4386.98,Direct Deposit,Customer Success,USD
PAY000989,EMP01026,Nov 2024,19973.25,2958.87,828.41,23760.53,3606.13,537.8,1726.47,142.23,17750.31,Direct Deposit,Product,USD
PAY000990,EMP01308,Sep 2024,8108.75,1323.53,156.86,9589.13,1584.07,355.2,293.79,17.22,6949.02,Check,Design,USD
PAY000991,EMP01843,Jun 2024,7898.33,1721.07,203.17,9822.57,1294.93,541.7,737.38,189.14,7664.36,Direct Deposit,Research,USD
PAY000992,EMP01422,Jul 2024,13268.58,1357.33,320.31,14946.21,2376.68,631.94,1297.64,127.69,10985.09,Check,Legal,USD
PAY000993,EMP01778,Apr 2024,8281.42,544.03,361.46,9186.9,1690.98,287.82,649.8,88.27,6368.6,Check,DevOps,USD
PAY000994,EMP01136,May 2024,15403.42,1093.36,139.02,16635.8,2201.12,463.99,531.1,193.18,12967.27,Check,Engineering,USD
PAY000995,EMP01729,Aug 2024,10545.08,921.92,56.87,11523.88,1434.72,428.16,740.71,53.88,9132.69,Direct Deposit,Operations,USD
PAY000996,EMP01914,Sep 2024,9910.25,74.15,34.7,10019.1,1674.52,714.68,927.51,92.35,7228.22,Check,Customer Success,USD
PAY000997,EMP01923,Nov 2024,12120.33,2792.45,457.42,15370.2,2006.5,214.4,456.11,128.08,12026.04,Direct Deposit,Marketing,USD
PAY000998,EMP01805,Sep 2024,8441.58,79.04,0.0,8520.62,1323.91,453.5,649.17,85.63,6314.1,Check,QA,USD
PAY000999,EMP01561,Aug 2024,8488.92,7.93,1202.05,9698.9,1738.63,409.95,708.56,175.95,6801.18,Direct Deposit,Marketing,USD
PAY001000,EMP01888,Sep 2024,7415.92,216.55,828.73,8461.2,1142.49,576.02,439.56,9.44,6557.05,Direct Deposit,QA,USD
